@lat	@lon	name	tourism	historic	amenity
41.4284076	-8.4653749	Baloiço da Cabra do Monte	attraction		
40.8432802	-8.3100085	Baloiço da Ranhada	attraction		
40.7624140	-7.2676060	Baloiço da Póvoa do Concelho	attraction		
39.0532980	-9.2007040	Baloiço Moinho da Carolina	attraction		
39.1789230	-9.1806850	Baloiço do Vale	attraction		
39.0314220	-9.0000000	Baloiço do Moinho	attraction		
39.0844280	-9.3168910	Baloiço da Ponte do Rol	attraction		
39.0264510	-9.2314200	Baloiço Carlos Bernardes	attraction		
39.5195010	-8.5876410	Baloiço Serra de Aire - Pedrogão	attraction		
39.4983950	-8.5777850	Baloiço MIA	attraction		
40.0974960	-8.6060820	Baloiço Pouca Pena	attraction		
40.0305020	-8.5733280	Baloiço do Vale da Galada	attraction		
40.1217380	-8.6429830	Baloiço Capela Nossa Senhora dos Remédios	attraction		
38.9733920	-9.1807830	Baloiço da Murteira	attraction		
38.7998920	-9.2363940	Baloiço Panorâmico de Casal de Cambra - Cabeço da Velha	attraction		
37.1864640	-8.4388030	Baloiço da Ponte Romana	attraction		
39.8490260	-7.9261810	Baloiço do Fojo da Serra	attraction		
39.9100330	-8.1305230	Baloiço da Igreja Senhora da Confiança	attraction		
40.4383260	-7.7748440	Baloiço Esfarrapa Cus	attraction		
40.4430360	-7.7955380	Baloiço do Açude do Pifaro	attraction		
40.3191550	-7.7356500	Baloiço de Cabeça	attraction		
39.5463433	-8.1294996	Baloiço dos Moinhos	attraction		
39.2225150	-8.6795321	Baloiço Tejo	attraction		
40.9487070	-8.4934390	Baloiço do Parque da Várzea	attraction		
39.0474440	-8.6050360	Baloiço de Glória do Ribatejo	attraction		
40.4185970	-7.0443090	Baloiço da Praia Fluvial de Rapoula do Côa	attraction		
41.0815458	-8.0245531	Baloiço do Cabrum	attraction		
41.6204300	-8.2687438	Baloiço Penêdo-Giesta	attraction		
41.2997580	-8.1841800	Baloiço do Monte de São Mamede	attraction		
41.6280750	-8.2462950	Baloiço do Miradouro de São Mamede	attraction		
41.6239350	-8.2502390	Baloiço do Eteiro Alto	attraction		
41.6085521	-8.2803299	Baloiço de Santo Tirso	attraction		
39.5889470	-8.8067270	Baloiço Rezinga	attraction		
39.3865030	-7.4363650	Baloiço #CarreirasSemFim	attraction		
39.0749150	-8.1688930	Baloiço de Montargil	attraction		
39.9494940	-8.7780350	Baloiço Fonte das Cabecinhas	attraction		
39.8323510	-8.6904510	Baloiço do Parque Troncão	attraction		
39.9402500	-8.5633060	Baloiço da Pelariga	attraction		
39.3264112	-9.3577667	Baloiço da Praia da Consolação	attraction		
40.0280560	-8.3344440	Baloiço do Espinhal	attraction		
40.0349836	-8.3970543	Baloiço da vinha Encosta da Criveira	attraction		
41.0374213	-7.4274223	Baloiço do Pinguel	attraction		
40.2302465	-7.1829660	O Baloiço de S. Domingos	attraction		
40.3035000	-8.3062000	Baloiço dos Moinhos de Portela de Oliveira	attraction		
39.9187890	-8.1452060	Baloiço do Jardim da Devesa	attraction		
41.2091050	-8.3245750	Baloiço do Parque da cidade de Paredes - Amar Paredes	attraction		
41.2273130	-8.3630750	Baloiço do Outeiro	attraction		
41.2251900	-8.3913560	Baloiço das Pereiras	attraction		
40.0104300	-7.9603850	Baloiço Varandas do Zêzere	attraction		
40.0935840	-7.9107870	Baloiço de Praçais	attraction		
41.2608770	-8.4047160	Baloiço do Parque de Lazer de Frazão	attraction		
40.4640510	-7.8481370	Baloiço da Rotunda	attraction		
40.8229200	-8.4270110	O baloiço do Zequinha FC	attraction		
40.8431250	-8.4657950	Baloiço do Parque de La Salette	attraction		
40.8123996	-8.5320348	Baloiço do Loureiro	attraction		
38.7447761	-9.2358242	Baloiço Panorâmico da Venteira	attraction		
39.3489150	-9.1094940	Baloiço panorâmico de A-dos-Negros	attraction		
39.3465370	-9.1953950	Baloiço na Serra da Amoreira	attraction		
39.4207890	-9.2461920	Baloiço da Praia do Rei Cortiço	attraction		
40.2181670	-8.6710710	Baloiço Pastelaria Moinho Novo	attraction		
38.6422320	-8.2173670	Baloiço do Castelo de Montemor-o-Novo	attraction		
41.4595765	-7.9069507	Baloiço do Picoto	attraction		
42.0407020	-8.4438830	Baloiço Longos Vales	attraction		
40.4436750	-8.7522630	Baloiço da Lagoa de Mira	attraction		
40.2842150	-8.4535110	Baloiço dos Cornos	attraction		
39.7420360	-8.9618650	Baloiço Pé Descalço	attraction		
39.7728890	-9.0118330	Baloiço na mata da Praia Velha	attraction		
39.7750090	-9.0229430	Baloiço I Love Oldbeach	attraction		
40.6077237	-7.8026583	Baloiço de Tabosa	attraction		
40.6077220	-7.8026670	Baloiço da Serra de Tabosa	attraction		
40.6054170	-7.7044720	Baloiço da Moura	attraction		
38.8960770	-9.3197420	Baloiço da aldeia da Mata Pequena	attraction		
41.2947561	-8.2893955	Baloiço Trilhos do Paraíso	attraction		
41.2912780	-8.3225560	Baloiço Sagrado Coração de Jesus	attraction		
39.1961670	-9.3231940	Baloiço das Águas Vimeiro	attraction		
38.8927606	-9.1580088	Baloiço da Pedreira	attraction		
37.0623810	-8.0910050	Baloiço Quarteira	attraction		
37.3015435	-7.9505892	Baloiço do Ameixial	attraction		
39.6845465	-8.7678003	Baloiço do Parque Nascente do Rio Liz	attraction		
40.6033554	-8.6840680	Baloiço da Barquinha	attraction		
40.5904610	-7.1323740	Baloiços do Jarmelo	attraction		
40.5167383	-7.6085469	Baloiço Visconde da Ribeira	attraction		
41.1994980	-8.5463100	Baloiços do Parque Aventura da Lipor	attraction		
41.1145120	-8.4927830	Baloiço de Ferreirinha	attraction		
40.1548530	-8.1119050	Baloiço da Praia Fluvial da Peneda	attraction		
41.1525750	-6.7907470	Baloiço do Miradouro do Colado	attraction		
41.1912780	-6.7139260	Baloiço do Miradouro da Cruzinha	attraction		
41.0779139	-6.7800014	Baloiço Congida	attraction		
40.8251010	-6.9522770	Baloiço de Vilar Torpim	attraction		
40.2749459	-8.7917267	Baloiço Vela Swing	attraction		
40.2720270	-8.7891040	Baloiço do Barco	attraction		
40.5530000	-8.6771110	Baloiço de Vagos	attraction		
40.1647030	-8.8749430	Baloiço de Buarcos	attraction		
40.2295340	-8.7689250	Baloiço da Ribas	attraction		
40.2846670	-8.8624470	Baloiço da Costa	attraction		
39.7676342	-8.2720308	Baloiço do Barco de Fonte de Cima	attraction		
41.5031107	-8.2248615	Baloiço de Santa Marinha	attraction		
38.5804720	-7.9380240	Baloiço do alto de São Bento	attraction		
40.1618200	-7.7967200	Baloiço São Jorge da Beira	attraction		
40.2265290	-7.5578360	Baloiço do Miradouro da Amizade	attraction		
40.1618350	-7.7965920	Baloiço da Portela de Cebola	attraction		
40.2380090	-8.3604400	Baloiço Roda Dianteira Sente no Olhar	attraction		
40.2733190	-8.4081130	Baloiço do Campo de Futebol do Real Clube de Brasfemes	attraction		
41.1033950	-8.2097000	Baloiço #aquitarouquela	attraction		
41.7764670	-7.4063300	Baloiço do Arquinho	attraction		
41.4120610	-8.0628090	Baloiço do Viso	attraction		
37.1897616	-7.5461004	Baloiço dos Morcegos	attraction		
40.9263231	-7.9393313	Baloiços da Quinta Doido	attraction		
40.9360520	-7.8349150	Baloiço dos Pisoeiros	attraction		
40.8869190	-7.8944710	Baloiço do Pego	attraction		
40.9249250	-7.9362720	Baloiço do Bar Mira Pombeiro	attraction		
40.9360950	-7.8349020	Baloiço Cujo	attraction		
39.4766960	-7.5543540	Baloiço Vida Boa - Habituava-me a isto	attraction		
41.0270570	-8.3515590	Baloiço do Monte São Domingos	attraction		
41.0154800	-8.2692450	Baloiço da Zona de Lazer das Travessas	attraction		
40.9818506	-8.3558418	Baloiço Alto das Eiras	attraction		
39.6280909	-8.1639692	Baloiço do Miradouro Fragas do Rabadão	attraction		
39.0803010	-8.7595060	Baloiço de Valada	attraction		
41.8169577	-8.8543384	Baloiço Amor	attraction		
39.4105328	-9.0558193	Baloiço da Mó	attraction		
41.5688060	-8.4925160	Baloiço das Zenhas	attraction		
41.5506580	-8.3857700	Baloiço da Consolação - O Baloiço que Consola	attraction		
41.6959690	-7.6028918	Baloiço de Rebordondo	attraction		
39.2727120	-9.1679070	Baloiço do Parque de Merendas António Feliciano Júnior	attraction		
37.9381654	-7.6834023	Baloiço Quintos	attraction		
39.0363300	-8.8723280	Baloiço Palácio de Azambuja	attraction		
40.6754512	-8.5767982	Baloiço de Cacia	attraction		
38.9728180	-9.0300650	Baloiço Casal das Figueiras	attraction		
40.9316000	-8.3446000	Baloiço o Ponta da Pedra	attraction		
40.9245920	-8.2457320	Baloiço Memorial com Vida	attraction		
41.0796667	-8.0695556	Baloiço das Torrozelas	attraction		
40.2464332	-7.8519014	Baloiço do Sobral Magro	attraction		
40.2349733	-7.9696895	Baloiço da Esculca	attraction		
40.2301370	-7.8240064	Baloiço Casa Martinho	attraction		
41.8891366	-8.4897069	Baloiço de Senharei	attraction		
39.9622140	-8.4239570	Baloiço Torre de Vale de Todos	attraction		
39.9889800	-8.4400570	Baloiço Alvorge - Ladeia	attraction		
39.1893770	-7.6229000	Baloiço do Talefe - Alter Pedroso (Alter do Chão)	attraction		
38.6628600	-9.2580760	Baloiço Cova do Vapor	attraction		
37.8741980	-8.1596580	Baloiço de Aljustrel	attraction		
39.1013440	-9.0624060	Baloiço do Miradouro do Olhalvo	attraction		
39.0583587	-9.0032788	Baloiço do Alto da Boavista	attraction		
39.1014374	-9.0622392	Baloiço de Olhalvo	attraction		
39.0816010	-9.0295350	Baloiço da Tojeira	attraction		
39.0888473	-9.1124367	Baloiço da Forca	attraction		
40.6309050	-8.5465530	Baloiço da Barca	attraction		
40.7360682	-7.4788751	Baloiço do Ribeiro	attraction		
40.5714350	-8.5427490	Baloiço Pateira de Requeixo	attraction		
39.3405240	-8.0694250	"Baloiço este Vale, Vale a Pena"	attraction		
39.4637090	-8.1953720	Baloiço Abrantes	attraction		
41.0020380	-8.1628800	Baloiço dos Anjos	attraction		
39.3414234	-8.4758528		attraction		
39.3916890	-8.4396987		attraction		
41.1629181	-7.8701294	Miradouro da Ribeira de Rede	viewpoint		
38.7920358	-9.3229180	Casa-Museu Leal da Câmara	museum		
41.9942603	-8.8151870	Pozas de Loureza	attraction		
42.1546909	-8.8474175	Columpio	attraction		
37.5998495	-8.6452427	Monumento ao Cante Alentejano		monument	
38.8449634	-7.5880270	Museu Berardo de Estremoz	museum		
38.8863736	-7.1525507	Monumento de Madre Maria Isabel da Santíssima Trindade		monument	
40.3014894	-7.5341407	Pedra do Urso	attraction		
40.3430024	-7.5163570	Aguilhão	attraction		
40.6547177	-7.3967885	Penedo do Sino	attraction		
42.1734408	-7.1180637		viewpoint		
42.1058906	-7.0723968	Miradoiro da Seixosa	viewpoint		
38.8727551	-7.1911859	Elvas - Patrimônio Mundial da Humanidade		monument	
37.8350441	-6.3428173	La Fuente de la Mimbrera	attraction		
38.7551543	-9.2387845	"Carro Combate 50 ton. Diesel 10,5 cm M48A5 m/1976"	attraction	armored_vehicle	
40.1822592	-8.8781083		viewpoint		
42.0825351	-8.6881678		viewpoint		
41.0770018	-7.0404498	Miradouro da Senhora do Castelo	viewpoint		
38.7989208	-9.4365339	Quinta do Vinagre		castle	
37.3846664	-7.2104610	Torre de seguridad	viewpoint		
40.7141591	-8.3259335		viewpoint		
41.1604190	-7.8877669		viewpoint		
40.1570139	-6.6817435	Los Rulos		monument	
40.1578413	-6.6817734			monument	
39.2244198	-6.1527553	Fundacion Vanderlinde	museum		
41.2957149	-7.8238231	Cruzeiro de São Miguel da Pena	attraction	wayside_cross	
38.8798023	-7.1685055		viewpoint		
39.2196738	-6.1464241		viewpoint		
40.2082851	-8.4270850		viewpoint		
38.8881910	-7.1203654	Elvas - Patrimônio Mundial da Humanidade		monument	
37.2566151	-7.1272180		viewpoint		
41.2856956	-7.7049040	Museu de Velharias	museum		
38.8825941	-7.1628521	Primeira Cerca Islâmica		castle	
38.8811245	-7.1612679	Segunda Cerca Islâmica		castle	
38.8808320	-7.1688609	Muralhas Seiscentistas		castle	
41.0200245	-7.1123561	Quinta de Ervamoira - Ramos Pinto	museum		
41.7124740	-8.1262015	Fraga do Justo	viewpoint		
41.7293597	-8.1635108	Miradouro do Penedo da Freira	viewpoint		
41.7663633	-8.1574182	Pé de Cabril	viewpoint		
38.3669542	-7.5138224	Observatório Oficial Dark Sky Alqueva	attraction		
38.5351990	-7.7382040	Moinho da Tesoureira	attraction	watermill	
38.5405115	-7.7572797	Moinho do Gato	attraction	watermill	
37.2041721	-7.6963028		viewpoint		
41.3613073	-8.7648120	Forcada das Caxinas	attraction		
40.3581633	-8.3588884		viewpoint		
41.3241664	-7.7938703	Miradouro da Fraga Alta	viewpoint		
40.3235304	-7.5963190	Miradouro dos Cântaros	viewpoint		
41.2988645	-7.8913919	Baloiço dos Namorados	attraction		
41.2884824	-7.6980650	Miradouro de Santa Bárbara	viewpoint		
37.7976763	-6.9674735	Mirador Mina de San Telmo	viewpoint		
40.2098811	-8.4283128	Núcleo da Guitarra e do Fado de Coimbra	museum		
37.0839711	-8.2651547		attraction		
41.7772006	-8.5649505	Antiga nora	attraction		
38.7698598	-9.4095938	Gruta da loba	attraction		
40.9081982	-8.5262349			monument	
40.3769684	-7.3781780		viewpoint		
40.3665811	-7.3971922		viewpoint		
38.5772562	-9.1448310		viewpoint		
40.5093247	-7.9564998	Monumento aos combatentes do Ultramar (Freguesia de Beijós)		monument	
39.8163609	-8.8344222	Miradouro de Riba d'Aves	viewpoint		
40.4759560	-7.9740769	Homenagem aos sócios e aos directores da reconstrução do Lagarto.		monument	
38.6507613	-9.0050305		attraction		
40.2093810	-8.3779274		viewpoint		
42.0906037	-6.7529973		viewpoint		
42.0947355	-6.7189845	Mirador de Sotillo	viewpoint		
42.1967529	-6.6467837		viewpoint		
40.3313256	-7.6457032	Garganta de Loriga	attraction		
40.3958582	-7.6375801	Covão do Urso	attraction		
40.1645575	-8.0661106	Miradouro Góis Naturally	viewpoint		
38.7809855	-9.5006260	Westernmost continental point of Europe	attraction		
41.7548736	-8.0829341	Escorrega da Touça	attraction		
39.8003599	-8.0971697	Sertã N2 75 Anos	attraction		
42.1686367	-7.1974493	Miradoiro da Cenza	viewpoint		
42.1697759	-7.1975223		viewpoint		
42.1701021	-7.1978737		viewpoint		
38.9845189	-9.4177254	Alto de Ribeira d'Ilhas	viewpoint		
38.9521503	-9.4038342	Miradouro da Mina	viewpoint		
40.4025506	-7.5403143		attraction		
41.3837877	-7.9454886	Miradouro da Charneca	viewpoint		
41.2901503	-7.5934638	Miradouro da Fonte dos Mouros	viewpoint		
42.1667633	-7.4744100	A Cadeira da Raíña	viewpoint		
41.2705003	-6.4720971	Mirador del Duero	viewpoint		
39.0567040	-7.8907485	Pelourinho	attraction		
39.9193815	-8.1459386		attraction		
39.2462960	-9.3307925			monument	
39.2509740	-9.3340136			monument	
38.7656643	-8.6268878	Canha	attraction		
38.7927841	-9.1460101		viewpoint		
38.5115034	-8.9141738		viewpoint		
40.2217107	-7.6417007	Lagar de Azeite	museum		
38.4890533	-9.1820591	Embarcação Boa Esperança	attraction	ship	
41.2691987	-8.4379314	Estátua de S. Domingos		monument	
41.6441090	-7.7586072	covas do barroso	viewpoint		
41.3486770	-7.3034072		viewpoint		
38.6543636	-8.9951326	TejoConVida Passeios Maritimo-Turísticos	attraction		
38.7939771	-9.3956204	Miradouro Das Descobertas	viewpoint		
38.7939125	-9.3938861	Miradouro Do Castelo	viewpoint		
37.9455720	-6.9577825		viewpoint		
38.7548109	-9.4145122		viewpoint		
41.7692596	-8.5867642	Ponte Medieval	attraction		
39.3597240	-9.4084628	Miradouro do Cabo Carvoeiro	viewpoint		
39.8125253	-7.4927007	Mirante da Senhora de Mércoles	viewpoint		
39.8150894	-7.4935279	Mirante de Castelo Branco	viewpoint		
42.0659549	-8.6615855		viewpoint		
40.8439509	-8.4642884	Miradouro natural	viewpoint		
37.9059533	-6.6614749	Mirador Era La Carrera	viewpoint		
42.1646074	-7.6411675		viewpoint		
39.8271353	-7.4929016	Casa da Memória da Presença Judaica em Castelo Branco	museum		
38.7188669	-9.2953117	Miradouro de Vila Fria	viewpoint		
41.3827378	-7.7039954	Conjunto dos Espigueiros no Lugar do Feijoal	attraction	yes	
41.2809918	-7.6733744	Pelourinho de Vale de Nogueiras	attraction	pillory	
38.5226714	-8.8921893	Galeria Municipal	museum		
41.3349131	-7.6621974	Cruzeiro da Senhora da Conceição	attraction	wayside_cross	
41.1617937	-8.1453755		viewpoint		
38.7132463	-9.1733124		viewpoint		
38.7112386	-9.1713262		viewpoint		
41.3156648	-7.8578296	Cruzeiro de São João	attraction	wayside_cross	
41.2860563	-7.8319297	Cruzeiro do Senhor dos Aflitos	attraction	wayside_cross	
41.5898168	-7.8410497	Miradouro do Calhau da Curvaceira	viewpoint		
40.1866167	-6.5472167		viewpoint		
41.3756549	-7.6846253	Miradouro de São Bento	viewpoint		
41.3705919	-7.6556124	Cruzeiro da Senhora da Assunção	attraction	wayside_cross	
41.3480387	-7.6181871	Cruzeiro da Senhora das Dores e Senhor do Socorro	attraction	wayside_cross	
41.3568723	-7.6985980	Cruzeiro do Senhor da Boa Morte	attraction	wayside_cross	
41.3596517	-7.6674087	Cruzeiro do Senhor dos Aflitos	attraction	wayside_cross	
41.3434295	-7.6152842	Necrópole do Couto	attraction	archaeological_site	
41.3156237	-7.8550091	Cruzeiro de São Gonçalo	attraction	wayside_cross	
38.7310387	-9.4324036		viewpoint		
41.9163942	-7.4076222	Banco do Pozo do Demo	viewpoint		
38.7096540	-9.1411048	Museu Nacional de Arte Contemporânea (MNAC)	museum		
40.2005579	-8.9006765		viewpoint		
39.1324486	-9.3849176		viewpoint		
41.3989438	-6.3669873	"Frauga, Loja de Ecomuseu"	museum		
38.0146515	-7.8658364	Escudeiros - Galeria Municipal Ds Beja	museum		
40.4257050	-6.1463611	Enebro de La Miera	attraction		
41.8683333	-8.5193110		viewpoint		
41.4835048	-7.1858132	Repuxo	attraction		fountain
41.4907635	-7.1797255	Ecoteca de Mirandela	museum		
37.1013082	-8.3629473		viewpoint		
41.0391428	-6.8169910		viewpoint		
40.9500550	-6.8552184		viewpoint		
41.9160525	-7.5148946	Balneario de Requeixo	attraction		
41.9369983	-8.8363320	Centro Etnográfico Casa dos Oficios do Rosal	museum		
37.8984467	-6.5099768	Mirador de Los Portales	viewpoint		
37.9024499	-6.5048307	Mirador Cerro de la Cruz	viewpoint		
37.9093085	-6.5174102	Cascada de los Molinos	attraction		
39.8203743	-6.9832752	Miradouro do Canhão do Erges	viewpoint		
39.7344250	-7.0399440	Miradouro do Cabeço Alto	viewpoint		
39.7278720	-7.2877460	Miradouro do Castelo	viewpoint		
39.6792218	-7.7004082	Miradouro do Penedo Gordo	viewpoint		
39.6618510	-7.4401210	Miradouro da Ribeira da Boidade	viewpoint		
39.7363100	-7.2184850	Miradouro da Ribeira do Aravil	viewpoint		
39.6508238	-7.4119198	Miradouro de Malpica do Tejo	viewpoint		
39.6869320	-7.3676140	Miradouro Nossa Senhora das Neves	viewpoint		
39.6675040	-7.5401550	Miradouro da Atalaia	viewpoint		
39.8847357	-6.9115919	Miradouro de Salvaterra	viewpoint		
41.4692829	-6.5766374	Museu Etnográfico de Algoso	museum		
37.6533702	-8.8018707		viewpoint		
41.1491057	-8.6405500		viewpoint		
41.1486755	-8.6405106		viewpoint		
41.1462949	-8.6399111		viewpoint		
41.6472376	-8.4146543	Praia Fluvial da Malheira	attraction		
41.8395103	-8.5959776		viewpoint		
41.3197921	-7.7610157	Cruzeiro de Santa Ana	attraction	wayside_cross	
39.7324302	-7.8824363	Arco das Moitas	attraction	yes	
40.3160280	-6.4441000		viewpoint		
38.7844806	-9.4418535		viewpoint		
42.1255278	-8.8474174	Batería de San Antón	attraction		
40.3911753	-6.3220747	Mirador del Chorro de la Meancera	viewpoint		
37.0885572	-8.6694154		viewpoint		
37.0846854	-8.6683274		viewpoint		
41.1785167	-8.6840299	Museu Vivo das Conservas Pinhais	museum		
41.8977872	-8.8663644		attraction		
39.3904001	-7.3334843	Pego Ferreiro	attraction		
40.2019669	-7.6362053	Casa da Cultura	museum		
38.5654437	-6.3277860	"Pozo Rural de ""El Reloj"""	attraction		
37.0866487	-8.6687825		viewpoint		
41.7934165	-7.9989401		viewpoint		
39.5117803	-6.5960375	Necrópolis visigoda de Arroyo de la Luz	attraction	archaeological_site	
39.0494315	-6.4186026	Altar Lácara Dehesa Millarón	attraction		
42.1625942	-8.7648153	Bosque da luz	attraction		
39.5629563	-9.0691072	Quinta Nova		castle	
42.0662961	-8.1726967	Marco de fronteira Nº 4	attraction		
42.0672862	-8.1704287	Marco de fronteira Nº 5	attraction		
42.0724639	-8.1645617	Marco de fronteira Nº 6	attraction		
40.9663685	-8.1729135		viewpoint		
40.9829746	-8.1936479		viewpoint		
40.8619902	-8.2847115		viewpoint		
40.8635366	-8.2826340		viewpoint		
37.0234771	-7.8670270	Salinas do Grelha	attraction		
41.1462772	-8.6160429	Laboratório Ferreira da Silva	museum		
41.7369081	-7.2069795	Marco Miliário de Bouçoães		monument	
37.6978960	-8.0815070		viewpoint		
40.1945507	-7.9231010		viewpoint		
37.7005450	-8.0851073	N2 Castro Verde	attraction		
38.0143809	-7.8621690		viewpoint		
38.0170073	-7.8618372		viewpoint		
38.7094502	-9.1477237	Miradouro de Santa Catarina	viewpoint		
41.5194025	-8.7817871		viewpoint		
39.3285162	-9.2318480		museum		
37.0900705	-8.1899013		museum		
38.5733020	-7.9079576		viewpoint		
37.0897139	-8.1885710		viewpoint		
41.2914064	-7.6782595	Cruzeiro do Senhor do Bonfim	attraction	wayside_cross	
41.1432188	-8.5902169		viewpoint		
38.0172636	-7.8651377	Museu Jorge Vieira	museum		
41.2116126	-8.6263785	Super Bock Casa da Cerveja	museum		
41.3018992	-7.7150339	Canastrões de Urros	attraction		
41.1841996	-7.7187521	Centenário D. Bosco		monument	
38.0137035	-6.4547452	Alto del Bujo	viewpoint		
40.6419510	-8.0151985		attraction	railway	
39.7783096	-8.2568910		viewpoint		
38.7215380	-9.1398029		attraction		
41.1366598	-8.6185441	Museu da 1ª Demarcação	museum		
40.2130109	-6.7837604	Mirador de los Arrevises	viewpoint		
37.0818953	-8.9121726			monument	
40.2175577	-8.0555614		viewpoint		
40.3107730	-8.0897171		viewpoint		
37.0813775	-8.9114612			monument	
39.6269193	-6.1909538		viewpoint		
41.2883796	-7.7411027	Museu da Anatomia Animal da UTAD	museum		
41.7497416	-8.1621666	Silha dos Ursos	attraction	beekeeper	
41.7473587	-8.1646349	Silha dos Ursos	attraction	beekeeper	
41.7269631	-8.1682277	Miradouro da Fraga Negra	viewpoint		
41.1507817	-7.0415890	Fraga do Cão	viewpoint		
40.3880283	-7.6698763	Cabeça do Velho	attraction		
41.7077590	-8.0499154	Carvalhal de Pincães	attraction		
41.7120696	-8.0574933	Silha dos Ursos da Pala Doce	attraction	beekeeper	
41.1484471	-8.6145183	Neonia	museum		
41.2303717	-6.9714417	Miradouro de S. Lourenço	viewpoint		
41.9600964	-6.7736808	Pedra Furada	attraction		
41.2302859	-6.8440619	Miradouro Serpente do Medal	viewpoint		
41.1771614	-8.7017756		viewpoint		
41.1733824	-8.6895600		viewpoint		
41.1686886	-8.6900770		viewpoint		
41.1646124	-8.6882265		viewpoint		
41.1538462	-8.6797095		viewpoint		
41.1448042	-8.6796941		viewpoint		
41.5419715	-8.7537000	Miradouro do Monte de Faro	viewpoint		
39.9786170	-8.5728535	Olhos de Água do Anços	attraction		
41.2988199	-7.7440975	Museu Etnográfico de Vila Real	museum		
41.6772685	-6.1062338	Potro de herrar caballos		monument	
37.1233701	-8.3157538		viewpoint		
39.0889087	-9.2690808		viewpoint		
39.0515570	-9.2970077		viewpoint		
39.0454436	-9.2964192		viewpoint		
41.2968967	-7.7130649	Cedro Gigante da Casa de Mateus	attraction	tree	
41.4628288	-8.5458405	Alminhas de Santo António	attraction	wayside_shrine	
40.6153037	-6.1001501		attraction	cuttle_crash	
41.9312250	-8.7917457	Petroglifos de Ghorghalado	attraction	archaeological_site	
42.1683736	-8.6866947	Museo da Conserva	museum		
40.2119248	-8.4185767		viewpoint		
40.0908187	-8.2296940	Miradouro do Talasnal - Montanhas de Amor	viewpoint		
38.7165230	-9.1315430	Miradouro Sophia de Mello Breyner Andresen	viewpoint		
37.0843999	-8.2722719	Gipsy Market	attraction		
40.1661352	-8.4160578	Miradouro de Pereiros	viewpoint		
40.0878318	-7.8719508	Miradouro do Cabril	viewpoint		
40.0908789	-7.8809291	Monumento ao Trabalho		monument	
37.0880669	-8.4155091		attraction		
37.0877319	-8.4167355		attraction		
42.1790026	-8.6872651		viewpoint		
39.2841528	-9.2212243	Museu Rural do Reguengo Grande	museum		
37.0096708	-8.9312797		viewpoint		
38.8417113	-9.0730533		viewpoint		
41.6833987	-6.2534314	Casa del Maestro-Museo Antonio Álvarez	museum		
41.5502020	-8.4275061	Tesouro-Museu da Sé de Braga	museum		
41.5484175	-8.4259102	Galeria Henrique Medina	museum		
41.5525251	-8.4288195	Azulejos do Convento do Pópulo	attraction		
41.5484132	-8.4222694	Museu do Traje Doutor Gonçalo Sampaio	museum		
41.2974633	-7.6486864	Cruzeiro do Senhor do Calvário	attraction	wayside_cross	
41.1913440	-8.2031982	Pelourinho de Portocarreiro		monument	
38.7713520	-9.3323089	Fonte das Covas	attraction		drinking_water
37.0901863	-8.6699439		viewpoint		
38.8768116	-7.1634034		viewpoint		
41.1390959	-8.6067604		viewpoint		
41.1066672	-7.6924789	Centro Interpretativo da Mulher Duriense	museum		
42.0413838	-8.6440629	Barco Turístico Tui-Río Miño	attraction		
38.0129682	-6.4488625	Mirador del Buho	viewpoint		
37.9198863	-6.5652188	Mirador del Castañar	viewpoint		
41.8913775	-8.4196515	Portal de Gondoriz	attraction		
42.0473063	-8.6421137	casa da vara	attraction		
40.2144881	-6.5691391	Molinos de Torre de Don Miguel	attraction		
40.3291423	-8.8435663	Centro Interpretativo de Arte-Xávega	museum		
41.1718056	-8.4856362	Trono Romano - Vale da Tranquilidade	viewpoint		
40.0540487	-7.5179502	Pasteleira da Gardunha	viewpoint		
39.6544732	-8.7606127		viewpoint		
41.2202915	-7.4649763	Miradouro de Santa Marinha	viewpoint		
39.4307840	-7.0306079		viewpoint		
39.3569650	-7.1422567		viewpoint		
40.2032638	-8.4086613	Sala de Trofeus da AAC-OAF	museum		
40.5081194	-7.7028020			monument	
41.0924032	-7.1425737	Miradouro do Caminho da Costa	viewpoint		
40.8347325	-8.2864001	Falha da Felgueira - Preguinho	attraction		
40.6453446	-8.6617183	Pirâmides		monument	
40.6451517	-8.6619835	Pirâmides		monument	
40.6383196	-8.6534226	Núcleo Museulógico da Igreja das Carmelitas de Aveiro	museum		
40.4348920	-8.0229916	Eucalipto grande	attraction		
39.4010360	-8.4304163		viewpoint		
38.7729919	-9.1035829	Colectivo Rua - Mural	attraction		
38.7724903	-9.1029336	Rocket01 street art mural	attraction		
39.3594690	-9.1578911	Porta da Vila	attraction		
39.3595494	-9.1578925	Miradouro da Porta da Vila	viewpoint		
41.0371417	-8.1437208	Observatório de Natureza de Nossa Senhora do Castelo	viewpoint		
41.0365134	-8.0676912	Observatório da Natureza de Marcelim	attraction		
38.7453866	-9.1755877	Club 7+	museum		
39.0938985	-9.2614755	Entrada Castelo de Torres Vedras	attraction		
40.0301581	-8.5912056	Praia Fluvial da Nora	attraction		
40.2949280	-7.9069363		viewpoint		
42.1304028	-6.7345496	Mirador Senda de los Monjes	viewpoint		
40.8508952	-8.2825686	Casa das Pedras Parideiras	museum		
38.7108539	-9.1348774	Ange Monooyeur Gallery	museum		
40.0319676	-8.3901943		viewpoint		
